observed_timestamp,RCM-currentspeed_m/s,RCM-direction_deg
2019-05-06 09:56:54+00:00,1.318,235.493
2019-05-06 10:06:54+00:00,2.281,271.72
2019-05-06 10:16:54+00:00,1.449,278.118
2019-05-06 10:26:54+00:00,3.588,296.386
2019-05-06 10:36:54+00:00,2.914,315.434
2019-05-06 10:46:54+00:00,3.497,288.012
2019-05-06 10:56:54+00:00,3.693,298.357
2019-05-06 11:06:54+00:00,4.224,303.036
2019-05-06 11:16:54+00:00,1.692,251.808
2019-05-06 11:26:54+00:00,3.241,244.301
2019-05-06 11:36:54+00:00,1.675,286.761
2019-05-06 11:46:54+00:00,5.124,311.682
2019-05-06 11:56:54+00:00,4.351,305.358
2019-05-06 12:06:54+00:00,5.632,333.292
2019-05-06 12:16:54+00:00,6.148,322.044
2019-05-06 12:26:54+00:00,4.764,320.654
2019-05-06 12:36:54+00:00,3.994,291.472
2019-05-06 12:46:54+00:00,3.026,278.809
2019-05-06 12:56:54+00:00,4.113,295.143
2019-05-06 13:06:54+00:00,6.408,323.48
2019-05-06 13:16:54+00:00,7.513,316.618
2019-05-06 13:26:54+00:00,7.424,319.606
2019-05-06 13:36:54+00:00,8.566,322.001
2019-05-06 13:46:54+00:00,7.54,317.662
2019-05-06 13:56:54+00:00,6.194,316.798
2019-05-06 14:06:54+00:00,8.063,308.538
2019-05-06 14:16:54+00:00,6.806,318.271
2019-05-06 14:26:54+00:00,6.131,320.424
2019-05-06 14:36:54+00:00,7.067,308.741
2019-05-06 14:46:54+00:00,5.758,309.982
2019-05-06 14:56:54+00:00,7.482,304.11
2019-05-06 15:06:54+00:00,9.419,304.337
2019-05-06 15:16:54+00:00,9.196,309.555
2019-05-06 15:26:54+00:00,9.415,291.11
2019-05-06 15:36:54+00:00,9.401,291.838
2019-05-06 15:46:54+00:00,7.175,274.623
2019-05-06 15:56:54+00:00,5.215,260.204
2019-05-06 16:06:54+00:00,5.982,262.147
2019-05-06 16:16:54+00:00,3.837,295.972
2019-05-06 16:26:54+00:00,5.366,258.83
2019-05-06 16:36:54+00:00,5.345,296.951
2019-05-06 16:46:54+00:00,4.29,288.212
2019-05-06 16:56:54+00:00,6.045,306.49
2019-05-06 17:06:54+00:00,6.758,322.245
2019-05-06 17:16:54+00:00,7.287,311.154
2019-05-06 17:26:54+00:00,7.09,305.86
2019-05-06 17:36:54+00:00,4.581,296.132
2019-05-06 17:46:54+00:00,6.359,311.007
2019-05-06 17:56:54+00:00,4.589,357.46
2019-05-06 18:06:54+00:00,1.959,356.892
2019-05-06 18:16:54+00:00,7.594,35.35
2019-05-06 18:26:54+00:00,8.277,354.371
2019-05-06 18:36:54+00:00,9.709,332.923
2019-05-06 18:46:54+00:00,8.537,318.196
2019-05-06 18:56:54+00:00,5.935,332.668
2019-05-06 19:06:54+00:00,7.933,306.953
2019-05-06 19:16:54+00:00,7.723,302.403
2019-05-06 19:26:54+00:00,4.376,327.78
2019-05-06 19:36:54+00:00,1.546,350.403
2019-05-06 19:46:54+00:00,1.068,332.204
2019-05-06 19:56:54+00:00,2.419,311.401
2019-05-06 20:06:54+00:00,3.137,288.511
2019-05-06 20:16:54+00:00,0.538,188.393
2019-05-06 20:26:54+00:00,0.072,173.175
2019-05-06 20:36:54+00:00,4.136,202.063
2019-05-06 20:46:54+00:00,5.515,204.09
2019-05-06 20:56:54+00:00,3.723,175.338
2019-05-06 21:06:54+00:00,4.739,197.442
2019-05-06 21:16:54+00:00,3.658,219.799
2019-05-06 21:26:54+00:00,4.702,232.379
2019-05-06 21:36:54+00:00,6.288,232.667
2019-05-06 21:46:54+00:00,5.172,261.887
2019-05-06 21:56:54+00:00,2.602,291.608
2019-05-06 22:06:54+00:00,3.336,318.023
2019-05-06 22:16:54+00:00,1.743,341.125
2019-05-06 22:26:54+00:00,3.931,344.053
2019-05-06 22:36:54+00:00,4.937,335.149
2019-05-06 22:46:54+00:00,2.697,335.935
2019-05-06 22:56:54+00:00,3.898,335.339
2019-05-06 23:06:54+00:00,3.618,322.31
2019-05-06 23:16:54+00:00,6.555,333.562
2019-05-06 23:26:54+00:00,4.626,342.94
2019-05-06 23:36:54+00:00,5.655,320.494
2019-05-06 23:46:54+00:00,4.419,321.945
2019-05-06 23:56:54+00:00,6.419,332.343
2019-05-07 00:06:54+00:00,7.859,324.812
2019-05-07 00:16:54+00:00,6.237,319.867
2019-05-07 00:26:54+00:00,5.288,336.59
2019-05-07 00:36:54+00:00,5.655,328.127
2019-05-07 00:46:54+00:00,4.656,303.223
2019-05-07 00:56:54+00:00,3.541,289.158
2019-05-07 01:06:54+00:00,5.738,259.154
2019-05-07 01:16:54+00:00,5.382,259.488
2019-05-07 01:26:54+00:00,3.795,279.176
2019-05-07 01:36:54+00:00,5.509,291.913
2019-05-07 01:46:54+00:00,7.678,293.761
2019-05-07 01:56:54+00:00,7.479,301.515
2019-05-07 02:06:54+00:00,6.143,291.428
2019-05-07 02:16:54+00:00,7.822,290.034
2019-05-07 02:26:54+00:00,6.149,288.926
2019-05-07 02:36:54+00:00,5.496,294.29
2019-05-07 02:46:54+00:00,4.742,270.045
2019-05-07 02:56:54+00:00,4.938,274.279
2019-05-07 03:06:54+00:00,3.87,256.347
2019-05-07 03:16:54+00:00,3.035,287.824
2019-05-07 03:26:54+00:00,4.479,293.557
2019-05-07 03:36:54+00:00,2.065,288.465
2019-05-07 03:46:54+00:00,2.668,270.496
2019-05-07 03:56:54+00:00,2.653,264.906
2019-05-07 04:06:54+00:00,2.031,283.042
2019-05-07 04:16:54+00:00,3.374,311.288
2019-05-07 04:26:54+00:00,4.984,273.153
2019-05-07 04:36:54+00:00,7.492,249.58
2019-05-07 04:46:54+00:00,6.892,247.306
2019-05-07 04:56:54+00:00,7.88,243.263
2019-05-07 05:06:54+00:00,7.893,233.014
2019-05-07 05:16:54+00:00,3.951,231.284
2019-05-07 05:26:54+00:00,3.686,242.336
2019-05-07 05:36:54+00:00,2.928,262.297
2019-05-07 05:46:54+00:00,4.743,271.322
2019-05-07 05:56:54+00:00,4.637,292.773
2019-05-07 06:06:54+00:00,4.88,299.917
2019-05-07 06:16:54+00:00,4.79,320.422
2019-05-07 06:26:54+00:00,4.063,304.114
2019-05-07 06:36:54+00:00,6.947,331.25
2019-05-07 06:46:54+00:00,5.067,2.729
2019-05-07 06:56:54+00:00,3.184,252.278
2019-05-07 07:06:54+00:00,2.335,181.218
2019-05-07 07:16:54+00:00,2.793,168.399
2019-05-07 07:26:54+00:00,3.256,246.07
2019-05-07 07:36:54+00:00,1.924,207.836
2019-05-07 07:46:54+00:00,3.961,179.518
2019-05-07 07:56:54+00:00,3.076,219.409
2019-05-07 08:06:54+00:00,4.246,185.993
2019-05-07 08:16:54+00:00,6.441,190.69
2019-05-07 08:26:54+00:00,4.383,184.298
2019-05-07 08:36:54+00:00,0.581,13.803
2019-05-07 08:46:54+00:00,2.997,205.839
2019-05-07 08:56:54+00:00,1.784,200.158
2019-05-07 09:06:54+00:00,2.342,174.328
2019-05-07 09:16:54+00:00,2.421,130.709
2019-05-07 09:26:54+00:00,3.112,168.435
2019-05-07 09:36:54+00:00,3.341,167.303
2019-05-07 09:46:54+00:00,7.086,191.534
2019-05-07 09:56:54+00:00,6.258,197.309
2019-05-07 10:06:54+00:00,2.937,238.495
2019-05-07 10:16:54+00:00,5.547,268.099
2019-05-07 10:26:54+00:00,6.469,278.302
2019-05-07 10:36:54+00:00,6.887,274.722
2019-05-07 10:46:54+00:00,5.075,283.779
2019-05-07 10:56:54+00:00,4.965,327.813
2019-05-07 11:06:54+00:00,7.257,342.74
2019-05-07 11:16:54+00:00,6.669,331.844
2019-05-07 11:26:54+00:00,6.334,344.769
2019-05-07 11:36:54+00:00,6.608,344.646
2019-05-07 11:46:54+00:00,5.987,330.505
2019-05-07 11:56:54+00:00,5.932,312.542
2019-05-07 12:06:54+00:00,5.749,321.7
2019-05-07 12:16:54+00:00,6.04,317.02
2019-05-07 12:26:54+00:00,5.648,323.162
2019-05-07 12:36:54+00:00,6.505,328.853
2019-05-07 12:46:54+00:00,8.078,348.63
2019-05-07 12:56:54+00:00,8.203,332.891
2019-05-07 13:06:54+00:00,5.572,329.078
2019-05-07 13:16:54+00:00,7.085,294.514
2019-05-07 13:26:54+00:00,5.815,281.124
2019-05-07 13:36:54+00:00,7.934,291.248
2019-05-07 13:46:54+00:00,9.938,295.552
2019-05-07 13:56:54+00:00,10.233,302.38
2019-05-07 14:06:54+00:00,9.577,301.664
2019-05-07 14:16:54+00:00,11.205,297.404
2019-05-07 14:26:54+00:00,8.765,307.861
2019-05-07 14:36:54+00:00,5.581,311.627
2019-05-07 14:46:54+00:00,8.148,316.476
2019-05-07 14:56:54+00:00,10.99,305.894
2019-05-07 15:06:54+00:00,8.039,327.868
2019-05-07 15:16:54+00:00,7.823,324.918
2019-05-07 15:26:54+00:00,7.93,330.864
2019-05-07 15:36:54+00:00,10.181,321.239
2019-05-07 15:46:54+00:00,10.778,322.329
2019-05-07 15:56:54+00:00,11.001,318.178
2019-05-07 16:06:54+00:00,14.99,308.513
2019-05-07 16:16:54+00:00,13.068,323.88
2019-05-07 16:26:54+00:00,10.965,337.814
2019-05-07 16:36:54+00:00,11.603,340.996
2019-05-07 16:46:54+00:00,8.878,14.338
2019-05-07 16:56:54+00:00,9.419,24.418
2019-05-07 17:06:54+00:00,9.85,31.288
2019-05-07 17:16:54+00:00,9.335,24.537
2019-05-07 17:26:54+00:00,9.21,16.349
2019-05-07 17:36:54+00:00,9.06,11.285
2019-05-07 17:46:54+00:00,9.328,10.219
2019-05-07 17:56:54+00:00,10.045,22.258
2019-05-07 18:06:54+00:00,8.961,18.947
2019-05-07 18:16:54+00:00,9.296,23.631
2019-05-07 18:26:54+00:00,9.494,26.852
2019-05-07 18:36:54+00:00,7.461,354.323
2019-05-07 18:46:54+00:00,7.641,10.238
2019-05-07 18:56:54+00:00,13.358,0.979
2019-05-07 19:06:54+00:00,8.086,355.645
2019-05-07 19:16:54+00:00,2.91,324.306
2019-05-07 19:26:54+00:00,3.322,316.906
2019-05-07 19:36:54+00:00,2.118,328.981
2019-05-07 19:46:54+00:00,2.991,292.49
2019-05-07 19:56:54+00:00,2.684,281.302
2019-05-07 20:06:54+00:00,2.355,308.89
2019-05-07 20:16:54+00:00,3.298,299.843
2019-05-07 20:26:54+00:00,3.791,344.178
2019-05-07 20:36:54+00:00,1.613,34.287
2019-05-07 20:46:54+00:00,1.888,336.94
2019-05-07 20:56:54+00:00,2.494,255.371
2019-05-07 21:06:54+00:00,1.781,199.362
2019-05-07 21:16:54+00:00,3.493,175.197
2019-05-07 21:26:54+00:00,5.031,183.593
2019-05-07 21:36:54+00:00,3.752,172.122
2019-05-07 21:46:54+00:00,3.348,189.043
2019-05-07 21:56:54+00:00,6.062,187.527
2019-05-07 22:06:54+00:00,6.18,183.089
2019-05-07 22:16:54+00:00,3.975,177.194
2019-05-07 22:26:54+00:00,2.278,157.817
2019-05-07 22:36:54+00:00,3.08,189.839
2019-05-07 22:46:54+00:00,2.082,236.093
2019-05-07 22:56:54+00:00,2.844,331.559
2019-05-07 23:06:54+00:00,3.495,308.312
2019-05-07 23:16:54+00:00,4.224,285.493
2019-05-07 23:26:54+00:00,3.973,299.671
2019-05-07 23:36:54+00:00,4.592,329.877
2019-05-07 23:46:54+00:00,3.75,334.399
2019-05-07 23:56:54+00:00,5.805,338.253
2019-05-08 00:06:54+00:00,5.897,319.947
2019-05-08 00:16:54+00:00,3.967,328.882
2019-05-08 00:26:54+00:00,5.237,319.233
2019-05-08 00:36:54+00:00,4.191,324.58
2019-05-08 00:46:54+00:00,4.304,330.92
2019-05-08 00:56:54+00:00,4.245,319.916
2019-05-08 01:06:54+00:00,5.534,307.87
2019-05-08 01:16:54+00:00,5.133,293.052
2019-05-08 01:26:54+00:00,3.256,317.259
2019-05-08 01:36:54+00:00,5.405,298.659
2019-05-08 01:46:54+00:00,5.898,304.668
2019-05-08 01:56:54+00:00,5.677,293.191
2019-05-08 02:06:54+00:00,4.985,303.17
2019-05-08 02:16:54+00:00,4.313,305.6
2019-05-08 02:26:54+00:00,7.168,301.794
2019-05-08 02:36:54+00:00,6.531,310.714
2019-05-08 02:46:54+00:00,8.0,307.722
2019-05-08 02:56:54+00:00,9.622,293.903
2019-05-08 03:06:54+00:00,10.43,299.425
2019-05-08 03:16:54+00:00,11.253,296.044
2019-05-08 03:26:54+00:00,10.142,304.279
2019-05-08 03:36:54+00:00,10.54,304.418
2019-05-08 03:46:54+00:00,10.913,308.293
2019-05-08 03:56:54+00:00,10.19,304.161
2019-05-08 04:06:54+00:00,9.73,305.126
2019-05-08 04:16:54+00:00,8.405,308.173
2019-05-08 04:26:54+00:00,9.656,308.199
2019-05-08 04:36:54+00:00,6.796,319.491
2019-05-08 04:46:54+00:00,7.366,331.358
2019-05-08 04:56:54+00:00,7.412,338.414
2019-05-08 05:06:54+00:00,9.356,331.833
2019-05-08 05:16:54+00:00,6.231,337.39
2019-05-08 05:26:54+00:00,8.657,344.39
2019-05-08 05:36:54+00:00,9.497,330.655
2019-05-08 05:46:54+00:00,8.571,337.536
2019-05-08 05:56:54+00:00,6.746,353.472
2019-05-08 06:06:54+00:00,7.477,331.753
2019-05-08 06:16:54+00:00,6.292,324.501
2019-05-08 06:26:54+00:00,8.815,322.204
2019-05-08 06:36:54+00:00,8.342,315.932
2019-05-08 06:46:54+00:00,2.729,335.071
2019-05-08 06:56:54+00:00,2.244,328.178
2019-05-08 07:06:54+00:00,5.36,335.888
2019-05-08 07:16:54+00:00,4.848,288.362
2019-05-08 07:26:54+00:00,5.495,265.205
2019-05-08 07:36:54+00:00,3.343,282.021
2019-05-08 07:46:54+00:00,5.623,305.317
2019-05-08 07:56:54+00:00,5.895,282.533
2019-05-08 08:06:54+00:00,10.837,283.763
2019-05-08 08:16:54+00:00,12.082,287.938
2019-05-08 08:26:54+00:00,11.943,294.562
2019-05-08 08:36:54+00:00,10.219,293.154
2019-05-08 08:46:54+00:00,6.378,299.719
2019-05-08 08:56:54+00:00,4.556,325.041
2019-05-08 09:06:54+00:00,5.028,2.66
2019-05-08 09:16:54+00:00,3.141,341.904
2019-05-08 09:26:54+00:00,3.254,291.807
2019-05-08 09:36:54+00:00,2.23,77.065
2019-05-08 09:46:54+00:00,1.26,105.639
2019-05-08 09:56:54+00:00,4.847,169.943
2019-05-08 10:06:54+00:00,8.767,168.679
2019-05-08 10:16:54+00:00,6.088,178.594
2019-05-08 10:26:54+00:00,6.973,187.78
2019-05-08 10:36:54+00:00,7.688,187.225
2019-05-08 10:46:54+00:00,6.455,207.936
2019-05-08 10:56:54+00:00,4.433,190.315
2019-05-08 11:06:54+00:00,3.518,204.598
2019-05-08 11:16:54+00:00,2.217,310.557
2019-05-08 11:26:54+00:00,2.203,305.115
2019-05-08 11:36:54+00:00,3.796,336.008
2019-05-08 11:46:54+00:00,3.904,356.252
2019-05-08 11:56:54+00:00,1.339,325.626
2019-05-08 12:06:54+00:00,1.362,301.253
2019-05-08 12:16:54+00:00,2.188,302.922
2019-05-08 12:26:54+00:00,3.081,301.587
2019-05-08 12:36:54+00:00,6.379,323.091
2019-05-08 12:46:54+00:00,6.612,326.572
2019-05-08 12:56:54+00:00,4.33,330.063
2019-05-08 13:06:54+00:00,3.486,312.2
2019-05-08 13:16:54+00:00,4.208,313.162
2019-05-08 13:26:54+00:00,5.328,312.483
2019-05-08 13:36:54+00:00,5.235,311.599
2019-05-08 13:46:54+00:00,3.943,327.694
2019-05-08 13:56:54+00:00,4.253,331.178
2019-05-08 14:06:54+00:00,5.595,307.326
2019-05-08 14:16:54+00:00,6.297,300.805
2019-05-08 14:26:54+00:00,5.523,328.322
2019-05-08 14:36:54+00:00,7.762,307.283
2019-05-08 14:46:54+00:00,11.273,303.986
2019-05-08 14:56:54+00:00,9.492,296.148
2019-05-08 15:06:54+00:00,6.791,293.291
2019-05-08 15:16:54+00:00,7.192,307.81
2019-05-08 15:26:54+00:00,9.489,306.602
2019-05-08 15:36:54+00:00,7.296,302.523
2019-05-08 15:46:54+00:00,6.841,303.162
2019-05-08 15:56:54+00:00,6.626,302.402
2019-05-08 16:06:54+00:00,6.065,297.555
2019-05-08 16:16:54+00:00,6.627,309.608
2019-05-08 16:26:54+00:00,6.148,321.904
2019-05-08 16:36:54+00:00,7.389,312.916
2019-05-08 16:46:54+00:00,7.471,307.074
2019-05-08 16:56:54+00:00,7.381,315.623
2019-05-08 17:06:54+00:00,3.809,305.219
2019-05-08 17:16:54+00:00,2.032,284.707
2019-05-08 17:26:54+00:00,3.413,269.858
2019-05-08 17:36:54+00:00,3.18,246.196
2019-05-08 17:46:54+00:00,3.757,239.674
2019-05-08 17:56:54+00:00,4.771,267.868
2019-05-08 18:06:54+00:00,3.48,269.032
2019-05-08 18:16:54+00:00,4.339,293.764
2019-05-08 18:26:54+00:00,4.491,293.842
2019-05-08 18:36:54+00:00,3.77,351.651
2019-05-08 18:46:54+00:00,3.683,1.357
2019-05-08 18:56:54+00:00,4.432,336.606
2019-05-08 19:06:54+00:00,3.932,353.409
2019-05-08 19:16:54+00:00,3.49,345.565
2019-05-08 19:26:54+00:00,4.814,353.436
2019-05-08 19:36:54+00:00,4.946,344.154
2019-05-08 19:46:54+00:00,1.699,332.433
2019-05-08 19:56:54+00:00,3.258,305.447
2019-05-08 20:06:54+00:00,3.657,292.303
2019-05-08 20:16:54+00:00,5.355,295.544
2019-05-08 20:26:54+00:00,4.389,292.322
2019-05-08 20:36:54+00:00,6.081,294.148
2019-05-08 20:46:54+00:00,4.477,309.378
2019-05-08 20:56:54+00:00,4.31,310.156
2019-05-08 21:06:54+00:00,5.524,290.892
2019-05-08 21:16:54+00:00,3.695,279.634
2019-05-08 21:26:54+00:00,2.861,285.26
2019-05-08 21:36:54+00:00,1.046,218.379
2019-05-08 21:46:54+00:00,4.016,198.945
2019-05-08 21:56:54+00:00,2.889,191.222
2019-05-08 22:06:54+00:00,4.001,200.897
2019-05-08 22:16:54+00:00,3.481,227.76
2019-05-08 22:26:54+00:00,4.243,210.735
2019-05-08 22:36:54+00:00,5.251,240.791
2019-05-08 22:46:54+00:00,6.035,240.881
2019-05-08 22:56:54+00:00,4.909,305.981
2019-05-08 23:06:54+00:00,7.261,323.88
2019-05-08 23:16:54+00:00,6.74,312.763
2019-05-08 23:26:54+00:00,6.577,324.229
2019-05-08 23:36:54+00:00,7.352,335.556
2019-05-08 23:46:54+00:00,6.455,323.752
2019-05-08 23:56:54+00:00,6.928,301.99
2019-05-09 00:06:54+00:00,7.584,330.957
2019-05-09 00:16:54+00:00,9.545,317.412
2019-05-09 00:26:54+00:00,7.15,345.261
2019-05-09 00:36:54+00:00,6.841,7.03
2019-05-09 00:46:54+00:00,7.221,317.706
2019-05-09 00:56:54+00:00,5.286,302.384
2019-05-09 01:06:54+00:00,6.595,346.303
2019-05-09 01:16:54+00:00,3.728,322.64
2019-05-09 01:26:54+00:00,4.107,330.956
2019-05-09 01:36:54+00:00,5.505,308.913
2019-05-09 01:46:54+00:00,5.768,300.381
2019-05-09 01:56:54+00:00,4.636,332.358
2019-05-09 02:06:54+00:00,4.121,309.688
2019-05-09 02:16:54+00:00,3.84,318.028
2019-05-09 02:26:54+00:00,3.31,322.793
2019-05-09 02:36:54+00:00,5.06,334.385
2019-05-09 02:46:54+00:00,5.322,319.466
2019-05-09 02:56:54+00:00,4.502,304.758
2019-05-09 03:06:54+00:00,5.133,330.606
2019-05-09 03:16:54+00:00,6.444,310.113
2019-05-09 03:26:54+00:00,7.716,314.513
2019-05-09 03:36:54+00:00,5.874,319.594
2019-05-09 03:46:54+00:00,6.368,315.881
2019-05-09 03:56:54+00:00,6.94,306.751
2019-05-09 04:06:54+00:00,7.871,304.801
2019-05-09 04:16:54+00:00,6.317,294.084
2019-05-09 04:26:54+00:00,4.498,307.174
2019-05-09 04:36:54+00:00,6.282,287.637
2019-05-09 04:46:54+00:00,6.121,277.297
2019-05-09 04:56:54+00:00,5.771,276.394
2019-05-09 05:06:54+00:00,7.098,257.919
2019-05-09 05:16:54+00:00,9.333,266.767
2019-05-09 05:26:54+00:00,13.603,280.189
2019-05-09 05:36:54+00:00,14.04,286.638
2019-05-09 05:46:54+00:00,15.372,288.164
2019-05-09 05:56:54+00:00,14.021,288.909
2019-05-09 06:06:54+00:00,8.024,283.292
2019-05-09 06:16:54+00:00,4.312,279.403
2019-05-09 06:26:54+00:00,4.744,318.428
2019-05-09 06:36:54+00:00,4.498,288.727
2019-05-09 06:46:54+00:00,9.454,312.75
2019-05-09 06:56:54+00:00,11.949,295.654
2019-05-09 07:06:54+00:00,14.085,302.612
2019-05-09 07:16:54+00:00,14.392,308.782
2019-05-09 07:26:54+00:00,12.916,309.567
2019-05-09 07:36:54+00:00,12.521,307.896
2019-05-09 07:46:54+00:00,9.874,339.055
2019-05-09 07:56:54+00:00,5.551,352.384
2019-05-09 08:06:54+00:00,7.686,344.356
2019-05-09 08:16:54+00:00,5.911,1.224
2019-05-09 08:26:54+00:00,7.693,13.184
2019-05-09 08:36:54+00:00,7.478,358.817
2019-05-09 08:46:54+00:00,6.138,346.576
2019-05-09 08:56:54+00:00,7.523,317.112
2019-05-09 09:06:54+00:00,9.497,308.246
2019-05-09 09:16:54+00:00,7.685,306.927
2019-05-09 09:26:54+00:00,5.444,303.434
2019-05-09 09:36:54+00:00,4.818,304.271
2019-05-09 09:46:54+00:00,2.34,295.426
2019-05-09 09:56:54+00:00,2.483,213.256
2019-05-09 10:06:54+00:00,2.07,204.887
2019-05-09 10:16:54+00:00,2.62,196.247
2019-05-09 10:26:54+00:00,7.0,191.358
2019-05-09 10:36:54+00:00,9.357,182.673
2019-05-09 10:46:54+00:00,9.092,187.547
2019-05-09 10:56:54+00:00,6.093,164.221
2019-05-09 11:06:54+00:00,7.529,187.517
2019-05-09 11:16:54+00:00,7.187,194.669
2019-05-09 11:26:54+00:00,3.266,225.658
2019-05-09 11:36:54+00:00,4.243,199.269
2019-05-09 11:46:54+00:00,5.792,207.035
2019-05-09 11:56:54+00:00,1.994,237.849
2019-05-09 12:06:54+00:00,2.968,320.806
2019-05-09 12:16:54+00:00,1.319,269.279
2019-05-09 12:26:54+00:00,3.243,333.483
2019-05-09 12:36:54+00:00,5.536,346.338
2019-05-09 12:46:54+00:00,3.336,329.636
2019-05-09 12:56:54+00:00,8.958,351.618
2019-05-09 13:06:54+00:00,6.025,342.43
2019-05-09 13:16:54+00:00,5.235,337.313
2019-05-09 13:26:54+00:00,6.32,346.647
2019-05-09 13:36:54+00:00,7.975,342.546
2019-05-09 13:46:54+00:00,7.331,349.445
2019-05-09 13:56:54+00:00,8.768,349.852
2019-05-09 14:06:54+00:00,10.57,340.711
2019-05-09 14:16:54+00:00,7.603,345.995
2019-05-09 14:26:54+00:00,9.281,348.812
2019-05-09 14:36:54+00:00,8.69,349.647
2019-05-09 14:46:54+00:00,7.9,341.384
2019-05-09 14:56:54+00:00,10.098,320.484
2019-05-09 15:06:54+00:00,11.598,319.769
2019-05-09 15:16:54+00:00,10.525,308.353
2019-05-09 15:26:54+00:00,9.484,319.903
2019-05-09 15:36:54+00:00,9.665,326.541
2019-05-09 15:46:54+00:00,9.918,317.962
2019-05-09 15:56:54+00:00,7.637,325.117
2019-05-09 16:06:54+00:00,7.536,323.418
2019-05-09 16:16:54+00:00,7.56,325.651
2019-05-09 16:26:54+00:00,9.727,321.294
2019-05-09 16:36:54+00:00,13.081,306.814
2019-05-09 16:46:54+00:00,14.319,310.864
2019-05-09 16:56:54+00:00,12.963,306.264
2019-05-09 17:06:54+00:00,13.162,303.846
2019-05-09 17:16:54+00:00,13.162,308.349
2019-05-09 17:26:54+00:00,14.007,305.649
2019-05-09 17:36:54+00:00,14.393,304.853
2019-05-09 17:46:54+00:00,14.85,301.078
2019-05-09 17:56:54+00:00,15.678,303.571
2019-05-09 18:06:54+00:00,14.835,302.326
2019-05-09 18:16:54+00:00,14.601,301.436
2019-05-09 18:26:54+00:00,15.393,307.096
2019-05-09 18:36:54+00:00,13.401,303.895
2019-05-09 18:46:54+00:00,10.474,302.002
2019-05-09 18:56:54+00:00,10.232,297.761
2019-05-09 19:06:54+00:00,9.798,297.313
2019-05-09 19:16:54+00:00,10.193,293.244
2019-05-09 19:26:54+00:00,9.885,300.367
2019-05-09 19:36:54+00:00,8.93,297.382
2019-05-09 19:46:54+00:00,6.636,304.36
2019-05-09 19:56:54+00:00,4.582,305.375
2019-05-09 20:06:54+00:00,0.717,284.865
2019-05-09 20:16:54+00:00,0.909,201.112
2019-05-09 20:26:54+00:00,2.326,180.431
2019-05-09 20:36:54+00:00,2.135,190.861
2019-05-09 20:46:54+00:00,3.253,235.529
2019-05-09 20:56:54+00:00,4.673,217.479
2019-05-09 21:06:54+00:00,3.887,218.615
2019-05-09 21:16:54+00:00,2.371,258.92
2019-05-09 21:26:54+00:00,2.989,335.357
2019-05-09 21:36:54+00:00,4.058,347.998
2019-05-09 21:46:54+00:00,3.757,340.376
2019-05-09 21:56:54+00:00,1.961,292.244
2019-05-09 22:06:54+00:00,6.795,181.01
2019-05-09 22:16:54+00:00,5.68,177.861
2019-05-09 22:26:54+00:00,6.201,172.142
2019-05-09 22:36:54+00:00,5.549,188.053
2019-05-09 22:46:54+00:00,6.793,189.415
2019-05-09 22:56:54+00:00,7.664,184.023
2019-05-09 23:06:54+00:00,7.789,176.429
2019-05-09 23:16:54+00:00,6.266,177.348
2019-05-09 23:26:54+00:00,2.967,243.989
2019-05-09 23:36:54+00:00,2.14,301.527
2019-05-09 23:46:54+00:00,2.39,263.231
2019-05-09 23:56:54+00:00,2.134,293.23
2019-05-10 00:06:54+00:00,4.332,308.951
2019-05-10 00:16:54+00:00,4.991,332.59
2019-05-10 00:26:54+00:00,6.26,320.37
2019-05-10 00:36:54+00:00,5.333,316.762
2019-05-10 00:46:54+00:00,6.175,325.318
2019-05-10 00:56:54+00:00,5.21,322.23
2019-05-10 01:06:54+00:00,5.336,300.612
2019-05-10 01:16:54+00:00,6.411,312.925
2019-05-10 01:26:54+00:00,6.991,316.617
2019-05-10 01:36:54+00:00,8.592,347.432
2019-05-10 01:46:54+00:00,6.143,341.979
2019-05-10 01:56:54+00:00,5.728,329.583
2019-05-10 02:06:54+00:00,7.671,327.37
2019-05-10 02:16:54+00:00,6.468,335.224
2019-05-10 02:26:54+00:00,5.964,336.089
2019-05-10 02:36:54+00:00,5.935,324.454
2019-05-10 02:46:54+00:00,5.633,321.514
2019-05-10 02:56:54+00:00,5.973,311.576
2019-05-10 03:06:54+00:00,4.174,302.053
2019-05-10 03:16:54+00:00,7.614,303.275
2019-05-10 03:26:54+00:00,7.246,308.372
2019-05-10 03:36:54+00:00,6.14,302.669
2019-05-10 03:46:54+00:00,5.085,301.893
2019-05-10 03:56:54+00:00,7.55,289.292
2019-05-10 04:06:54+00:00,7.334,293.914
2019-05-10 04:16:54+00:00,8.86,297.155
2019-05-10 04:26:54+00:00,8.484,313.503
2019-05-10 04:36:54+00:00,9.52,307.081
2019-05-10 04:46:54+00:00,8.484,315.631
2019-05-10 04:56:54+00:00,7.006,314.103
2019-05-10 05:06:54+00:00,6.259,326.044
2019-05-10 05:16:54+00:00,7.054,314.799
2019-05-10 05:26:54+00:00,7.933,317.823
2019-05-10 05:36:54+00:00,5.723,325.163
2019-05-10 05:46:54+00:00,4.511,354.989
2019-05-10 05:56:54+00:00,5.111,341.769
2019-05-10 06:06:54+00:00,3.603,341.418
2019-05-10 06:16:54+00:00,2.387,340.555
2019-05-10 06:26:54+00:00,3.397,331.875
2019-05-10 06:36:54+00:00,4.044,307.314
2019-05-10 06:46:54+00:00,2.273,290.419
