observed_timestamp,RCM-currentspeed_m/s
2019-05-07 03:46:54+00:00,2.668
2019-05-07 03:56:54+00:00,2.653
2019-05-07 04:06:54+00:00,2.031
2019-05-07 04:16:54+00:00,3.374
2019-05-07 04:26:54+00:00,4.984
2019-05-07 04:36:54+00:00,7.492
2019-05-07 04:46:54+00:00,6.892
2019-05-07 04:56:54+00:00,7.88
2019-05-07 05:06:54+00:00,7.893
2019-05-07 05:16:54+00:00,3.951
2019-05-07 05:26:54+00:00,3.686
2019-05-07 05:36:54+00:00,2.928
2019-05-07 05:46:54+00:00,4.743
2019-05-07 05:56:54+00:00,4.637
2019-05-07 06:06:54+00:00,4.88
2019-05-07 06:16:54+00:00,4.79
2019-05-07 06:26:54+00:00,4.063
2019-05-07 06:36:54+00:00,6.947
2019-05-07 06:46:54+00:00,5.067
2019-05-07 06:56:54+00:00,3.184
2019-05-07 07:06:54+00:00,2.335
2019-05-07 07:16:54+00:00,2.793
2019-05-07 07:26:54+00:00,3.256
2019-05-07 07:36:54+00:00,1.924
2019-05-07 07:46:54+00:00,3.961
2019-05-07 07:56:54+00:00,3.076
2019-05-07 08:06:54+00:00,4.246
2019-05-07 08:16:54+00:00,6.441
2019-05-07 08:26:54+00:00,4.383
2019-05-07 08:36:54+00:00,0.581
2019-05-07 08:46:54+00:00,2.997
2019-05-07 08:56:54+00:00,1.784
2019-05-07 09:06:54+00:00,2.342
2019-05-07 09:16:54+00:00,2.421
2019-05-07 09:26:54+00:00,3.112
2019-05-07 09:36:54+00:00,3.341
2019-05-07 09:46:54+00:00,7.086
2019-05-07 09:56:54+00:00,6.258
2019-05-07 10:06:54+00:00,2.937
2019-05-07 10:16:54+00:00,5.547
2019-05-07 10:26:54+00:00,6.469
2019-05-07 10:36:54+00:00,6.887
2019-05-07 10:46:54+00:00,5.075
2019-05-07 10:56:54+00:00,4.965
2019-05-07 11:06:54+00:00,7.257
2019-05-07 11:16:54+00:00,6.669
2019-05-07 11:26:54+00:00,6.334
2019-05-07 11:36:54+00:00,6.608
2019-05-07 11:46:54+00:00,5.987
2019-05-07 11:56:54+00:00,5.932
2019-05-07 12:06:54+00:00,5.749
2019-05-07 12:16:54+00:00,6.04
2019-05-07 12:26:54+00:00,5.648
2019-05-07 12:36:54+00:00,6.505
2019-05-07 12:46:54+00:00,8.078
2019-05-07 12:56:54+00:00,8.203
2019-05-07 13:06:54+00:00,5.572
2019-05-07 13:16:54+00:00,7.085
2019-05-07 13:26:54+00:00,5.815
2019-05-07 13:36:54+00:00,7.934
2019-05-07 13:46:54+00:00,9.938
2019-05-07 13:56:54+00:00,10.233
2019-05-07 14:06:54+00:00,9.577
2019-05-07 14:16:54+00:00,11.205
2019-05-07 14:26:54+00:00,8.765
2019-05-07 14:36:54+00:00,5.581
2019-05-07 14:46:54+00:00,8.148
2019-05-07 14:56:54+00:00,10.99
2019-05-07 15:06:54+00:00,8.039
2019-05-07 15:16:54+00:00,7.823
2019-05-07 15:26:54+00:00,7.93
2019-05-07 15:36:54+00:00,10.181
2019-05-07 15:46:54+00:00,10.778
2019-05-07 15:56:54+00:00,11.001
2019-05-07 16:06:54+00:00,14.99
2019-05-07 16:16:54+00:00,13.068
2019-05-07 16:26:54+00:00,10.965
2019-05-07 16:36:54+00:00,11.603
2019-05-07 16:46:54+00:00,8.878
2019-05-07 16:56:54+00:00,9.419
2019-05-07 17:06:54+00:00,9.85
2019-05-07 17:16:54+00:00,9.335
2019-05-07 17:26:54+00:00,9.21
2019-05-07 17:36:54+00:00,9.06
2019-05-07 17:46:54+00:00,9.328
2019-05-07 17:56:54+00:00,10.045
2019-05-07 18:06:54+00:00,8.961
2019-05-07 18:16:54+00:00,9.296
2019-05-07 18:26:54+00:00,9.494
2019-05-07 18:36:54+00:00,7.461
2019-05-07 18:46:54+00:00,7.641
2019-05-07 18:56:54+00:00,13.358
2019-05-07 19:06:54+00:00,8.086
2019-05-07 19:16:54+00:00,2.91
2019-05-07 19:26:54+00:00,3.322
2019-05-07 19:36:54+00:00,2.118
2019-05-07 19:46:54+00:00,2.991
2019-05-07 19:56:54+00:00,2.684
2019-05-07 20:06:54+00:00,2.355
2019-05-07 20:16:54+00:00,3.298
2019-05-07 20:26:54+00:00,3.791
2019-05-07 20:36:54+00:00,1.613
2019-05-07 20:46:54+00:00,1.888
2019-05-07 20:56:54+00:00,2.494
2019-05-07 21:06:54+00:00,1.781
2019-05-07 21:16:54+00:00,3.493
2019-05-07 21:26:54+00:00,5.031
2019-05-07 21:36:54+00:00,3.752
2019-05-07 21:46:54+00:00,3.348
2019-05-07 21:56:54+00:00,6.062
2019-05-07 22:06:54+00:00,6.18
2019-05-07 22:16:54+00:00,3.975
2019-05-07 22:26:54+00:00,2.278
2019-05-07 22:36:54+00:00,3.08
2019-05-07 22:46:54+00:00,2.082
2019-05-07 22:56:54+00:00,2.844
2019-05-07 23:06:54+00:00,3.495
2019-05-07 23:16:54+00:00,4.224
2019-05-07 23:26:54+00:00,3.973
2019-05-07 23:36:54+00:00,4.592
2019-05-07 23:46:54+00:00,3.75
2019-05-07 23:56:54+00:00,5.805
2019-05-08 00:06:54+00:00,5.897
2019-05-08 00:16:54+00:00,3.967
2019-05-08 00:26:54+00:00,5.237
2019-05-08 00:36:54+00:00,4.191
2019-05-08 00:46:54+00:00,4.304
2019-05-08 00:56:54+00:00,4.245
2019-05-08 01:06:54+00:00,5.534
2019-05-08 01:16:54+00:00,5.133
2019-05-08 01:26:54+00:00,3.256
2019-05-08 01:36:54+00:00,5.405
2019-05-08 01:46:54+00:00,5.898
2019-05-08 01:56:54+00:00,5.677
2019-05-08 02:06:54+00:00,4.985
2019-05-08 02:16:54+00:00,4.313
2019-05-08 02:26:54+00:00,7.168
2019-05-08 02:36:54+00:00,6.531
2019-05-08 02:46:54+00:00,8.0
2019-05-08 02:56:54+00:00,9.622
2019-05-08 03:06:54+00:00,10.43
2019-05-08 03:16:54+00:00,11.253
2019-05-08 03:26:54+00:00,10.142
2019-05-08 03:36:54+00:00,10.54
2019-05-08 03:46:54+00:00,10.913
2019-05-08 03:56:54+00:00,10.19
2019-05-08 04:06:54+00:00,9.73
2019-05-08 04:16:54+00:00,8.405
2019-05-08 04:26:54+00:00,9.656
2019-05-08 04:36:54+00:00,6.796
2019-05-08 04:46:54+00:00,7.366
2019-05-08 04:56:54+00:00,7.412
2019-05-08 05:06:54+00:00,9.356
2019-05-08 05:16:54+00:00,6.231
2019-05-08 05:26:54+00:00,8.657
2019-05-08 05:36:54+00:00,9.497
2019-05-08 05:46:54+00:00,8.571
2019-05-08 05:56:54+00:00,6.746
2019-05-08 06:06:54+00:00,7.477
2019-05-08 06:16:54+00:00,6.292
2019-05-08 06:26:54+00:00,8.815
2019-05-08 06:36:54+00:00,8.342
2019-05-08 06:46:54+00:00,2.729
2019-05-08 06:56:54+00:00,2.244
2019-05-08 07:06:54+00:00,5.36
2019-05-08 07:16:54+00:00,4.848
2019-05-08 07:26:54+00:00,5.495
2019-05-08 07:36:54+00:00,3.343
2019-05-08 07:46:54+00:00,5.623
2019-05-08 07:56:54+00:00,5.895
2019-05-08 08:06:54+00:00,10.837
2019-05-08 08:16:54+00:00,12.082
2019-05-08 08:26:54+00:00,11.943
2019-05-08 08:36:54+00:00,10.219
2019-05-08 08:46:54+00:00,6.378
2019-05-08 08:56:54+00:00,4.556
2019-05-08 09:06:54+00:00,5.028
2019-05-08 09:16:54+00:00,3.141
2019-05-08 09:26:54+00:00,3.254
2019-05-08 09:36:54+00:00,2.23
2019-05-08 09:46:54+00:00,1.26
2019-05-08 09:56:54+00:00,4.847
2019-05-08 10:06:54+00:00,8.767
2019-05-08 10:16:54+00:00,6.088
2019-05-08 10:26:54+00:00,6.973
2019-05-08 10:36:54+00:00,7.688
2019-05-08 10:46:54+00:00,6.455
2019-05-08 10:56:54+00:00,4.433
2019-05-08 11:06:54+00:00,3.518
2019-05-08 11:16:54+00:00,2.217
2019-05-08 11:26:54+00:00,2.203
2019-05-08 11:36:54+00:00,3.796
2019-05-08 11:46:54+00:00,3.904
2019-05-08 11:56:54+00:00,1.339
2019-05-08 12:06:54+00:00,1.362
2019-05-08 12:16:54+00:00,2.188
2019-05-08 12:26:54+00:00,3.081
2019-05-08 12:36:54+00:00,6.379
2019-05-08 12:46:54+00:00,6.612
2019-05-08 12:56:54+00:00,4.33
2019-05-08 13:06:54+00:00,3.486
2019-05-08 13:16:54+00:00,4.208
2019-05-08 13:26:54+00:00,5.328
2019-05-08 13:36:54+00:00,5.235
2019-05-08 13:46:54+00:00,3.943
2019-05-08 13:56:54+00:00,4.253
2019-05-08 14:06:54+00:00,5.595
2019-05-08 14:16:54+00:00,6.297
2019-05-08 14:26:54+00:00,5.523
2019-05-08 14:36:54+00:00,7.762
2019-05-08 14:46:54+00:00,11.273
2019-05-08 14:56:54+00:00,9.492
2019-05-08 15:06:54+00:00,6.791
2019-05-08 15:16:54+00:00,7.192
2019-05-08 15:26:54+00:00,9.489
2019-05-08 15:36:54+00:00,7.296
2019-05-08 15:46:54+00:00,6.841
2019-05-08 15:56:54+00:00,6.626
2019-05-08 16:06:54+00:00,6.065
2019-05-08 16:16:54+00:00,6.627
2019-05-08 16:26:54+00:00,6.148
2019-05-08 16:36:54+00:00,7.389
2019-05-08 16:46:54+00:00,7.471
2019-05-08 16:56:54+00:00,7.381
2019-05-08 17:06:54+00:00,3.809
2019-05-08 17:16:54+00:00,2.032
2019-05-08 17:26:54+00:00,3.413
2019-05-08 17:36:54+00:00,3.18
2019-05-08 17:46:54+00:00,3.757
2019-05-08 17:56:54+00:00,4.771
2019-05-08 18:06:54+00:00,3.48
2019-05-08 18:16:54+00:00,4.339
2019-05-08 18:26:54+00:00,4.491
2019-05-08 18:36:54+00:00,3.77
2019-05-08 18:46:54+00:00,3.683
2019-05-08 18:56:54+00:00,4.432
2019-05-08 19:06:54+00:00,3.932
2019-05-08 19:16:54+00:00,3.49
2019-05-08 19:26:54+00:00,4.814
2019-05-08 19:36:54+00:00,4.946
2019-05-08 19:46:54+00:00,1.699
2019-05-08 19:56:54+00:00,3.258
2019-05-08 20:06:54+00:00,3.657
2019-05-08 20:16:54+00:00,5.355
2019-05-08 20:26:54+00:00,4.389
2019-05-08 20:36:54+00:00,6.081
2019-05-08 20:46:54+00:00,4.477
2019-05-08 20:56:54+00:00,4.31
2019-05-08 21:06:54+00:00,5.524
2019-05-08 21:16:54+00:00,3.695
2019-05-08 21:26:54+00:00,2.861
2019-05-08 21:36:54+00:00,1.046
2019-05-08 21:46:54+00:00,4.016
2019-05-08 21:56:54+00:00,2.889
2019-05-08 22:06:54+00:00,4.001
2019-05-08 22:16:54+00:00,3.481
2019-05-08 22:26:54+00:00,4.243
2019-05-08 22:36:54+00:00,5.251
2019-05-08 22:46:54+00:00,6.035
2019-05-08 22:56:54+00:00,4.909
2019-05-08 23:06:54+00:00,7.261
2019-05-08 23:16:54+00:00,6.74
2019-05-08 23:26:54+00:00,6.577
2019-05-08 23:36:54+00:00,7.352
2019-05-08 23:46:54+00:00,6.455
2019-05-08 23:56:54+00:00,6.928
2019-05-09 00:06:54+00:00,7.584
2019-05-09 00:16:54+00:00,9.545
2019-05-09 00:26:54+00:00,7.15
2019-05-09 00:36:54+00:00,6.841
2019-05-09 00:46:54+00:00,7.221
2019-05-09 00:56:54+00:00,5.286
2019-05-09 01:06:54+00:00,6.595
2019-05-09 01:16:54+00:00,3.728
2019-05-09 01:26:54+00:00,4.107
2019-05-09 01:36:54+00:00,5.505
2019-05-09 01:46:54+00:00,5.768
2019-05-09 01:56:54+00:00,4.636
2019-05-09 02:06:54+00:00,4.121
2019-05-09 02:16:54+00:00,3.84
2019-05-09 02:26:54+00:00,3.31
2019-05-09 02:36:54+00:00,5.06
2019-05-09 02:46:54+00:00,5.322
2019-05-09 02:56:54+00:00,4.502
2019-05-09 03:06:54+00:00,5.133
2019-05-09 03:16:54+00:00,6.444
2019-05-09 03:26:54+00:00,7.716
2019-05-09 03:36:54+00:00,5.874
2019-05-09 03:46:54+00:00,6.368
2019-05-09 03:56:54+00:00,6.94
2019-05-09 04:06:54+00:00,7.871
2019-05-09 04:16:54+00:00,6.317
2019-05-09 04:26:54+00:00,4.498
2019-05-09 04:36:54+00:00,6.282
2019-05-09 04:46:54+00:00,6.121
2019-05-09 04:56:54+00:00,5.771
2019-05-09 05:06:54+00:00,7.098
2019-05-09 05:16:54+00:00,9.333
2019-05-09 05:26:54+00:00,13.603
2019-05-09 05:36:54+00:00,14.04
2019-05-09 05:46:54+00:00,15.372
2019-05-09 05:56:54+00:00,14.021
2019-05-09 06:06:54+00:00,8.024
2019-05-09 06:16:54+00:00,4.312
2019-05-09 06:26:54+00:00,4.744
2019-05-09 06:36:54+00:00,4.498
2019-05-09 06:46:54+00:00,9.454
2019-05-09 06:56:54+00:00,11.949
2019-05-09 07:06:54+00:00,14.085
2019-05-09 07:16:54+00:00,14.392
2019-05-09 07:26:54+00:00,12.916
2019-05-09 07:36:54+00:00,12.521
2019-05-09 07:46:54+00:00,9.874
2019-05-09 07:56:54+00:00,5.551
2019-05-09 08:06:54+00:00,7.686
2019-05-09 08:16:54+00:00,5.911
2019-05-09 08:26:54+00:00,7.693
2019-05-09 08:36:54+00:00,7.478
2019-05-09 08:46:54+00:00,6.138
2019-05-09 08:56:54+00:00,7.523
2019-05-09 09:06:54+00:00,9.497
2019-05-09 09:16:54+00:00,7.685
2019-05-09 09:26:54+00:00,5.444
2019-05-09 09:36:54+00:00,4.818
2019-05-09 09:46:54+00:00,2.34
2019-05-09 09:56:54+00:00,2.483
2019-05-09 10:06:54+00:00,2.07
2019-05-09 10:16:54+00:00,2.62
2019-05-09 10:26:54+00:00,7.0
2019-05-09 10:36:54+00:00,9.357
2019-05-09 10:46:54+00:00,9.092
2019-05-09 10:56:54+00:00,6.093
2019-05-09 11:06:54+00:00,7.529
2019-05-09 11:16:54+00:00,7.187
2019-05-09 11:26:54+00:00,3.266
2019-05-09 11:36:54+00:00,4.243
2019-05-09 11:46:54+00:00,5.792
2019-05-09 11:56:54+00:00,1.994
2019-05-09 12:06:54+00:00,2.968
2019-05-09 12:16:54+00:00,1.319
2019-05-09 12:26:54+00:00,3.243
2019-05-09 12:36:54+00:00,5.536
2019-05-09 12:46:54+00:00,3.336
2019-05-09 12:56:54+00:00,8.958
2019-05-09 13:06:54+00:00,6.025
2019-05-09 13:16:54+00:00,5.235
2019-05-09 13:26:54+00:00,6.32
2019-05-09 13:36:54+00:00,7.975
2019-05-09 13:46:54+00:00,7.331
2019-05-09 13:56:54+00:00,8.768
2019-05-09 14:06:54+00:00,10.57
2019-05-09 14:16:54+00:00,7.603
2019-05-09 14:26:54+00:00,9.281
2019-05-09 14:36:54+00:00,8.69
2019-05-09 14:46:54+00:00,7.9
2019-05-09 14:56:54+00:00,10.098
2019-05-09 15:06:54+00:00,11.598
2019-05-09 15:16:54+00:00,10.525
2019-05-09 15:26:54+00:00,9.484
2019-05-09 15:36:54+00:00,9.665
2019-05-09 15:46:54+00:00,9.918
2019-05-09 15:56:54+00:00,7.637
2019-05-09 16:06:54+00:00,7.536
2019-05-09 16:16:54+00:00,7.56
2019-05-09 16:26:54+00:00,9.727
2019-05-09 16:36:54+00:00,13.081
2019-05-09 16:46:54+00:00,14.319
2019-05-09 16:56:54+00:00,12.963
2019-05-09 17:06:54+00:00,13.162
2019-05-09 17:16:54+00:00,13.162
2019-05-09 17:26:54+00:00,14.007
2019-05-09 17:36:54+00:00,14.393
2019-05-09 17:46:54+00:00,14.85
2019-05-09 17:56:54+00:00,15.678
2019-05-09 18:06:54+00:00,14.835
2019-05-09 18:16:54+00:00,14.601
2019-05-09 18:26:54+00:00,15.393
2019-05-09 18:36:54+00:00,13.401
2019-05-09 18:46:54+00:00,10.474
2019-05-09 18:56:54+00:00,10.232
2019-05-09 19:06:54+00:00,9.798
2019-05-09 19:16:54+00:00,10.193
2019-05-09 19:26:54+00:00,9.885
2019-05-09 19:36:54+00:00,8.93
2019-05-09 19:46:54+00:00,6.636
2019-05-09 19:56:54+00:00,4.582
2019-05-09 20:06:54+00:00,0.717
2019-05-09 20:16:54+00:00,0.909
2019-05-09 20:26:54+00:00,2.326
2019-05-09 20:36:54+00:00,2.135
2019-05-09 20:46:54+00:00,3.253
2019-05-09 20:56:54+00:00,4.673
2019-05-09 21:06:54+00:00,3.887
2019-05-09 21:16:54+00:00,2.371
2019-05-09 21:26:54+00:00,2.989
2019-05-09 21:36:54+00:00,4.058
2019-05-09 21:46:54+00:00,3.757
2019-05-09 21:56:54+00:00,1.961
2019-05-09 22:06:54+00:00,6.795
2019-05-09 22:16:54+00:00,5.68
2019-05-09 22:26:54+00:00,6.201
2019-05-09 22:36:54+00:00,5.549
2019-05-09 22:46:54+00:00,6.793
2019-05-09 22:56:54+00:00,7.664
2019-05-09 23:06:54+00:00,7.789
2019-05-09 23:16:54+00:00,6.266
2019-05-09 23:26:54+00:00,2.967
2019-05-09 23:36:54+00:00,2.14
2019-05-09 23:46:54+00:00,2.39
2019-05-09 23:56:54+00:00,2.134
2019-05-10 00:06:54+00:00,4.332
2019-05-10 00:16:54+00:00,4.991
2019-05-10 00:26:54+00:00,6.26
2019-05-10 00:36:54+00:00,5.333
2019-05-10 00:46:54+00:00,6.175
2019-05-10 00:56:54+00:00,5.21
2019-05-10 01:06:54+00:00,5.336
2019-05-10 01:16:54+00:00,6.411
2019-05-10 01:26:54+00:00,6.991
2019-05-10 01:36:54+00:00,8.592
2019-05-10 01:46:54+00:00,6.143
2019-05-10 01:56:54+00:00,5.728
2019-05-10 02:06:54+00:00,7.671
2019-05-10 02:16:54+00:00,6.468
2019-05-10 02:26:54+00:00,5.964
2019-05-10 02:36:54+00:00,5.935
2019-05-10 02:46:54+00:00,5.633
2019-05-10 02:56:54+00:00,5.973
2019-05-10 03:06:54+00:00,4.174
2019-05-10 03:16:54+00:00,7.614
2019-05-10 03:26:54+00:00,7.246
2019-05-10 03:36:54+00:00,6.14
2019-05-10 03:46:54+00:00,5.085
2019-05-10 03:56:54+00:00,7.55
2019-05-10 04:06:54+00:00,7.334
2019-05-10 04:16:54+00:00,8.86
2019-05-10 04:26:54+00:00,8.484
2019-05-10 04:36:54+00:00,9.52
2019-05-10 04:46:54+00:00,8.484
2019-05-10 04:56:54+00:00,7.006
2019-05-10 05:06:54+00:00,6.259
2019-05-10 05:16:54+00:00,7.054
2019-05-10 05:26:54+00:00,7.933
2019-05-10 05:36:54+00:00,5.723
2019-05-10 05:46:54+00:00,4.511
2019-05-10 05:56:54+00:00,5.111
2019-05-10 06:06:54+00:00,3.603
2019-05-10 06:16:54+00:00,2.387
2019-05-10 06:26:54+00:00,3.397
2019-05-10 06:36:54+00:00,4.044
2019-05-10 06:46:54+00:00,2.273
2019-05-10 06:56:54+00:00,2.108
2019-05-10 07:06:54+00:00,2.515
2019-05-10 07:16:54+00:00,3.888
2019-05-10 07:26:54+00:00,1.827
2019-05-10 07:36:54+00:00,4.044
2019-05-10 07:46:54+00:00,4.537
2019-05-10 07:56:54+00:00,3.263
2019-05-10 08:06:54+00:00,3.178
2019-05-10 08:16:54+00:00,4.855
2019-05-10 08:26:54+00:00,5.952
2019-05-10 08:36:54+00:00,6.529
2019-05-10 08:46:54+00:00,5.091
2019-05-10 08:56:54+00:00,5.117
2019-05-10 09:06:54+00:00,5.119
2019-05-10 09:16:54+00:00,7.774
2019-05-10 09:26:54+00:00,8.451
2019-05-10 09:36:54+00:00,6.61
2019-05-10 09:46:54+00:00,7.24
2019-05-10 09:56:54+00:00,7.664
2019-05-10 10:06:54+00:00,6.704
2019-05-10 10:16:54+00:00,7.994
2019-05-10 10:26:54+00:00,7.416
2019-05-10 10:36:54+00:00,8.301
2019-05-10 10:46:54+00:00,8.215
2019-05-10 10:56:54+00:00,9.434
2019-05-10 11:06:54+00:00,10.102
2019-05-10 11:16:54+00:00,10.232
2019-05-10 11:26:54+00:00,10.682
2019-05-10 11:36:54+00:00,8.246
2019-05-10 11:46:54+00:00,9.165
2019-05-10 11:56:54+00:00,9.249
2019-05-10 12:06:54+00:00,8.243
2019-05-10 12:16:54+00:00,6.934
2019-05-10 12:26:54+00:00,7.621
2019-05-10 12:36:54+00:00,7.687
2019-05-10 12:46:54+00:00,6.393
2019-05-10 12:56:54+00:00,5.48
2019-05-10 13:06:54+00:00,7.825
2019-05-10 13:16:54+00:00,7.82
2019-05-10 13:26:54+00:00,7.877
2019-05-10 13:36:54+00:00,7.654
2019-05-10 13:46:54+00:00,5.74
2019-05-10 13:56:54+00:00,4.316
2019-05-10 14:06:54+00:00,2.849
2019-05-10 14:16:54+00:00,4.216
2019-05-10 14:26:54+00:00,3.546
2019-05-10 14:36:54+00:00,2.697
2019-05-10 14:46:54+00:00,3.033
2019-05-10 14:56:54+00:00,2.858
2019-05-10 15:06:54+00:00,4.002
2019-05-10 15:16:54+00:00,3.898
2019-05-10 15:26:54+00:00,3.431
2019-05-10 15:36:54+00:00,3.929
2019-05-10 15:46:54+00:00,5.12
2019-05-10 15:56:54+00:00,5.514
2019-05-10 16:06:54+00:00,7.441
2019-05-10 16:16:54+00:00,8.053
2019-05-10 16:26:54+00:00,9.59
2019-05-10 16:36:54+00:00,8.575
2019-05-10 16:46:54+00:00,9.442
2019-05-10 16:56:54+00:00,9.657
2019-05-10 17:06:54+00:00,9.8
2019-05-10 17:16:54+00:00,8.413
2019-05-10 17:26:54+00:00,8.817
2019-05-10 17:36:54+00:00,9.225
2019-05-10 17:46:54+00:00,7.719
2019-05-10 17:56:54+00:00,9.195
2019-05-10 18:06:54+00:00,11.978
2019-05-10 18:16:54+00:00,11.594
2019-05-10 18:26:54+00:00,11.348
2019-05-10 18:36:54+00:00,10.566
2019-05-10 18:46:54+00:00,12.588
2019-05-10 18:56:54+00:00,11.476
2019-05-10 19:06:54+00:00,8.077
2019-05-10 19:16:54+00:00,8.453
2019-05-10 19:26:54+00:00,7.921
2019-05-10 19:36:54+00:00,8.839
2019-05-10 19:46:54+00:00,7.731
2019-05-10 19:56:54+00:00,6.776
2019-05-10 20:06:54+00:00,7.6
2019-05-10 20:16:54+00:00,8.148
2019-05-10 20:26:54+00:00,8.039
2019-05-10 20:36:54+00:00,8.353
2019-05-10 20:46:54+00:00,9.163
2019-05-10 20:56:54+00:00,8.129
2019-05-10 21:06:54+00:00,4.858
2019-05-10 21:16:54+00:00,4.461
2019-05-10 21:26:54+00:00,6.52
2019-05-10 21:36:54+00:00,9.582
2019-05-10 21:46:54+00:00,5.48
2019-05-10 21:56:54+00:00,3.088
2019-05-10 22:06:54+00:00,1.479
2019-05-10 22:16:54+00:00,3.007
2019-05-10 22:26:54+00:00,0.513
2019-05-10 22:36:54+00:00,1.62
2019-05-10 22:46:54+00:00,1.462
2019-05-10 22:56:54+00:00,0.595
2019-05-10 23:06:54+00:00,0.704
2019-05-10 23:16:54+00:00,2.873
2019-05-10 23:26:54+00:00,2.62
2019-05-10 23:36:54+00:00,3.714
2019-05-10 23:46:54+00:00,4.895
2019-05-10 23:56:54+00:00,3.667
2019-05-11 00:06:54+00:00,2.428
2019-05-11 00:16:54+00:00,3.86
2019-05-11 00:26:54+00:00,5.216
2019-05-11 00:36:54+00:00,4.566
2019-05-11 00:46:54+00:00,3.632
2019-05-11 00:56:54+00:00,2.143
2019-05-11 01:06:54+00:00,4.358
2019-05-11 01:16:54+00:00,3.693
2019-05-11 01:26:54+00:00,3.318
2019-05-11 01:36:54+00:00,4.979
2019-05-11 01:46:54+00:00,5.802
2019-05-11 01:56:54+00:00,5.284
2019-05-11 02:06:54+00:00,8.932
2019-05-11 02:16:54+00:00,6.591
2019-05-11 02:26:54+00:00,6.877
2019-05-11 02:36:54+00:00,8.906
2019-05-11 02:46:54+00:00,6.007
2019-05-11 02:56:54+00:00,5.661
2019-05-11 03:06:54+00:00,5.998
2019-05-11 03:16:54+00:00,7.08
2019-05-11 03:26:54+00:00,5.875
2019-05-11 03:36:54+00:00,5.519
2019-05-11 03:46:54+00:00,7.688
2019-05-11 03:56:54+00:00,6.738
2019-05-11 04:06:54+00:00,5.336
2019-05-11 04:16:54+00:00,5.485
2019-05-11 04:26:54+00:00,3.913
2019-05-11 04:36:54+00:00,4.99
2019-05-11 04:46:54+00:00,4.088
2019-05-11 04:56:54+00:00,3.055
2019-05-11 05:06:54+00:00,2.846
2019-05-11 05:16:54+00:00,0.77
2019-05-11 05:26:54+00:00,1.86
2019-05-11 05:36:54+00:00,2.335
2019-05-11 05:46:54+00:00,1.142
2019-05-11 05:56:54+00:00,2.094
2019-05-11 06:06:54+00:00,0.297
2019-05-11 06:16:54+00:00,1.997
2019-05-11 06:26:54+00:00,5.154
2019-05-11 06:36:54+00:00,6.778
2019-05-11 06:46:54+00:00,3.913
2019-05-11 06:56:54+00:00,2.095
2019-05-11 07:06:54+00:00,6.285
2019-05-11 07:16:54+00:00,4.901
2019-05-11 07:26:54+00:00,8.342
2019-05-11 07:36:54+00:00,7.919
2019-05-11 07:46:54+00:00,9.015
2019-05-11 07:56:54+00:00,9.175
2019-05-11 08:06:54+00:00,9.271
2019-05-11 08:16:54+00:00,9.07
2019-05-11 08:26:54+00:00,5.145
2019-05-11 08:36:54+00:00,4.15
2019-05-11 08:46:54+00:00,4.849
2019-05-11 08:56:54+00:00,4.036
2019-05-11 09:06:54+00:00,2.409
2019-05-11 09:16:54+00:00,2.828
2019-05-11 09:26:54+00:00,3.047
2019-05-11 09:36:54+00:00,3.954
2019-05-11 09:46:54+00:00,1.672
2019-05-11 09:56:54+00:00,2.11
2019-05-11 10:06:54+00:00,2.996
2019-05-11 10:16:54+00:00,2.909
2019-05-11 10:26:54+00:00,3.126
2019-05-11 10:36:54+00:00,4.417
2019-05-11 10:46:54+00:00,5.891
2019-05-11 10:56:54+00:00,3.449
2019-05-11 11:06:54+00:00,2.56
2019-05-11 11:16:54+00:00,1.311
2019-05-11 11:26:54+00:00,3.185
2019-05-11 11:36:54+00:00,2.896
2019-05-11 11:46:54+00:00,3.969
2019-05-11 11:56:54+00:00,5.673
2019-05-11 12:06:54+00:00,4.911
2019-05-11 12:16:54+00:00,4.205
2019-05-11 12:26:54+00:00,4.078
2019-05-11 12:36:54+00:00,6.075
2019-05-11 12:46:54+00:00,7.993
2019-05-11 12:56:54+00:00,7.423
2019-05-11 13:06:54+00:00,6.089
2019-05-11 13:16:54+00:00,5.933
2019-05-11 13:26:54+00:00,5.675
2019-05-11 13:36:54+00:00,5.273
2019-05-11 13:46:54+00:00,5.362
2019-05-11 13:56:54+00:00,3.472
2019-05-11 14:06:54+00:00,3.335
2019-05-11 14:16:54+00:00,2.714
2019-05-11 14:26:54+00:00,2.985
2019-05-11 14:36:54+00:00,4.994
2019-05-11 14:46:54+00:00,4.771
2019-05-11 14:56:54+00:00,5.111
2019-05-11 15:06:54+00:00,6.566
2019-05-11 15:16:54+00:00,7.686
2019-05-11 15:26:54+00:00,4.159
2019-05-11 15:36:54+00:00,5.552
2019-05-11 15:46:54+00:00,5.214
2019-05-11 15:56:54+00:00,6.513
2019-05-11 16:06:54+00:00,6.376
2019-05-11 16:16:54+00:00,6.745
2019-05-11 16:26:54+00:00,7.268
2019-05-11 16:36:54+00:00,6.649
2019-05-11 16:46:54+00:00,7.799
2019-05-11 16:56:54+00:00,8.82
2019-05-11 17:06:54+00:00,9.166
2019-05-11 17:16:54+00:00,8.762
2019-05-11 17:26:54+00:00,8.152
2019-05-11 17:36:54+00:00,8.733
2019-05-11 17:46:54+00:00,7.073
2019-05-11 17:56:54+00:00,8.881
2019-05-11 18:06:54+00:00,7.86
2019-05-11 18:16:54+00:00,8.308
2019-05-11 18:26:54+00:00,8.185
